,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Services.PhoneService,Services.MultipleLines,Services.InternetService,Services.OnlineSecurity,Services.OnlineBackup,Services.DeviceProtection,Services.TechSupport,Services.StreamingTV,Services.StreamingMovies,predict
4791,id12157,Male,0,No,No,33.7954649297,Two year,['Yes'],Mailed check,44.3919965425,190.05,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,0.0
4792,id12158,Female,0,No,No,11.2733219084,Month-to-month,['No'],Mailed check,53.2687863246,5930.05,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,0.0
4793,id12159,Female,0,No,Yes,27.0220621382,Two year,['No'],Credit card (automatic),92.3429717068,79.95,No,No,Fiber optic,No internet service,No,Yes,No,Yes,No,0.0
4794,id12160,Male,0,Yes,No,46.8099233702,Month-to-month,['Yes'],Bank transfer (automatic),47.5836083595,5276.1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,0.0
4795,id12161,Male,0,No,No,29.0746193655,Two year,['No'],Mailed check,69.4076819309,4594.95,Yes,No,DSL,Yes,Yes,No,No,No,No,0.0
4796,id12162,Female,1,Yes,Yes,30.9544687982,Month-to-month,['Yes'],Credit card (automatic),56.2088929635,1071.6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,0.0
4797,id12163,Male,0,Yes,No,36.8184846242,Month-to-month,['No'],Bank transfer (automatic),45.1315243578,3921.3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,0.0
4798,id12164,Female,1,No,Yes,31.6929527873,One year,['No'],Credit card (automatic),40.9636987478,5597.65,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,0.0
4799,id12165,Female,0,Yes,No,48.3248913269,Two year,['Yes'],Electronic check,50.5607623157,3581.4,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,0.0
4800,id12166,Female,0,Yes,No,37.2576640281,Two year,['Yes'],Electronic check,54.2397100911,609.1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,0.0
4801,id12167,Male,0,No,No,44.8296840554,Two year,['No'],Mailed check,69.0891474024,1793.25,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,0.0
4802,id12168,Male,0,Yes,Yes,59.5736811769,Month-to-month,['No'],Bank transfer (automatic),54.3226306864,5550.1,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,0.0
4803,id12169,Female,0,Yes,No,27.3012553927,Month-to-month,['Yes'],Credit card (automatic),50.7982541501,3566.6,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,0.0
4804,id12170,Male,0,No,Yes,34.969521213,Month-to-month,['No'],Credit card (automatic),69.2305200528,212.3,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,0.0
4805,id12171,Male,0,Yes,No,46.6304607347,Month-to-month,['Yes'],Credit card (automatic),45.4504447814,255.55,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,0.0
4806,id12172,Female,0,Yes,No,34.4903620693,One year,['Yes'],Credit card (automatic),61.7098175625,4464.8,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,0.0
4807,id12173,Female,0,No,No,38.8272684712,Two year,['No'],Credit card (automatic),69.3555727394,416.4,Yes,No phone service,No,No internet service,No,Yes,No,Yes,Yes,0.0
4808,id12174,Male,0,Yes,Yes,45.8384565602,Month-to-month,['No'],Bank transfer (automatic),75.580572251,2807.65,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,0.0
4809,id12175,Female,0,No,No,25.1474134548,One year,['No'],Mailed check,79.0199545659,2952.85,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,0.0
4810,id12176,Female,0,No,Yes,44.231893255,Two year,['Yes'],Credit card (automatic),70.5032254798,1742.75,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,0.0
4811,id12177,Female,1,Yes,No,16.8630974678,Month-to-month,['Yes'],Electronic check,39.747916241,6144.55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0.0
4812,id12178,Male,1,No,Yes,32.8146963728,Month-to-month,['No'],Credit card (automatic),83.538053807,188.7,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,0.0
4813,id12179,Female,0,No,No,48.8158861912,Two year,['Yes'],Bank transfer (automatic),49.6470095592,2095,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,0.0
4814,id12180,Male,0,No,No,32.7579581543,Month-to-month,['Yes'],Bank transfer (automatic),69.6282598723,1642.75,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,0.0
4815,id12181,Female,0,Yes,No,45.5462746098,Month-to-month,['Yes'],Mailed check,78.0451148045,6951.15,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,0.0
4816,id12182,Male,0,Yes,No,32.8518060209,Month-to-month,['No'],Mailed check,57.4545793059,929.45,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,0.0
4817,id12183,Male,0,Yes,No,27.3246390297,Month-to-month,['No'],Credit card (automatic),49.414058204,2893.4,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0.0
4818,id12184,Female,0,No,No,27.7394699677,Two year,['Yes'],Electronic check,76.7470452484,3251.3,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,0.0
4819,id12186,Male,1,No,No,27.2445828877,Two year,['Yes'],Mailed check,79.9214578703,2907.35,Yes,No phone service,DSL,No,No,No,No,No internet service,No,0.0
4820,id12187,Male,0,Yes,No,37.210300678,Two year,['Yes'],Electronic check,63.8202090098,47.95,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,0.0
4821,id12188,Female,0,No,No,25.3015140041,Month-to-month,['No'],Electronic check,53.3294527288,8075.35,Yes,No,No,No internet service,Yes,No,No,No,No internet service,0.0
4822,id12189,Female,0,No,No,11.1231141579,Month-to-month,['Yes'],Electronic check,51.5072630931,4487.3,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,0.0
4823,id12190,Female,0,No,No,35.7872773325,One year,['No'],Bank transfer (automatic),85.7811996999,1009.25,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0.0
4824,id12191,Male,0,Yes,No,36.5015298796,One year,['No'],Electronic check,64.7802378746,69.1,Yes,No,No,Yes,No,No,Yes,No,Yes,0.0
4825,id12192,Male,0,No,No,48.2583588904,One year,['No'],Mailed check,98.958860887,5324.5,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,0.0
4826,id12193,Male,0,Yes,No,25.4186737834,Two year,['Yes'],Mailed check,45.7354062984,637.4,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,0.0
4827,id12195,Female,0,No,Yes,27.2109100194,Month-to-month,['Yes'],Credit card (automatic),72.3442872764,107.25,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,0.0
4828,id12196,Female,0,No,Yes,37.0093495281,One year,['Yes'],Credit card (automatic),70.6957518136,4859.1,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,0.0
4829,id12197,Male,0,No,Yes,32.6215446285,One year,['Yes'],Credit card (automatic),86.3191313927,35.55,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,0.0
4830,id12198,Male,0,No,No,33.345778646,One year,['Yes'],Mailed check,83.0146375664,1222.05,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,0.0
4831,id12199,Male,0,Yes,Yes,18.8313821815,Two year,['No'],Bank transfer (automatic),45.3812087095,60.1,No,No,No,No,No,No,No,No internet service,Yes,0.0
4832,id12200,Female,0,Yes,No,32.7902470101,Month-to-month,['No'],Electronic check,63.1049655637,1375.4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0.0
4833,id12201,Male,1,Yes,No,52.4212287284,Two year,['No'],Mailed check,58.1162416267,1405.3,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,0.0
4834,id12202,Female,0,No,Yes,46.420322709,Month-to-month,['No'],Credit card (automatic),71.4775628655,1385.85,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,0.0
4835,id12203,Female,0,No,No,39.2028661037,Two year,['Yes'],Bank transfer (automatic),106.3037397609,431,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,0.0
4836,id12204,Male,1,No,No,40.7695217027,Month-to-month,['Yes'],Credit card (automatic),42.5340189296,2572.95,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,0.0
4837,id12205,Male,0,No,No,48.304805241,Two year,['No'],Bank transfer (automatic),69.397695742,113.1,Yes,No,No,No,No,Yes,No internet service,No,No internet service,0.0
4838,id12206,Female,0,No,No,41.3480096566,Month-to-month,['No'],Credit card (automatic),72.7502717714,483.7,Yes,No,DSL,No,No internet service,No,No,Yes,No,0.0
4839,id12207,Female,0,Yes,No,40.3991833451,One year,['No'],Credit card (automatic),59.9873100091,5212.65,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,0.0
4840,id12208,Male,0,No,Yes,39.4537218937,One year,['Yes'],Electronic check,67.9843114901,284.9,Yes,No phone service,No,No internet service,No,No,No,No,No,0.0
4841,id12209,Female,0,No,No,24.6504697628,One year,['Yes'],Electronic check,50.5743077125,2570.2,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,0.0
4842,id12210,Male,0,Yes,Yes,25.9122290713,Month-to-month,['Yes'],Electronic check,91.7045757005,70.5,No,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,0.0
4843,id12211,Female,1,Yes,No,15.6307381646,Two year,['Yes'],Electronic check,93.057511747,1840.75,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,0.0
4844,id12212,Male,0,No,No,20.6156644326,Month-to-month,['Yes'],Electronic check,40.9071942803,3605.6,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,0.0
4845,id12213,Female,0,Yes,No,21.478175887,Month-to-month,['No'],Electronic check,77.2962992158,2416.1,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,0.0
4846,id12214,Male,0,Yes,No,28.5404378833,Month-to-month,['Yes'],Bank transfer (automatic),60.8900294038,6705.7,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,0.0
4847,id12215,Male,0,Yes,Yes,42.8302297589,Month-to-month,['No'],Bank transfer (automatic),39.4291603842,402.5,Yes,No,No,Yes,No,No,No,Yes,Yes,0.0
4848,id12216,Female,0,Yes,Yes,58.8394882544,Month-to-month,['Yes'],Electronic check,100.5058344642,1424.5,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,0.0
4849,id12217,Female,0,No,No,35.1305395022,One year,['No'],Credit card (automatic),58.7964693532,1949.4,Yes,Yes,DSL,Yes,No internet service,No,No,No,No internet service,0.0
4850,id12218,Male,0,Yes,No,28.9121232909,Two year,['Yes'],Mailed check,59.0261415035,2274.1,Yes,No,DSL,Yes,No internet service,No,No,No,No,0.0
4851,id12219,Female,0,Yes,No,43.2407384843,One year,['Yes'],Mailed check,48.7334845084,2656.7,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,0.0
4852,id12220,Male,0,No,No,44.9822313217,One year,['Yes'],Credit card (automatic),51.9594616925,279.5,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,0.0
4853,id12221,Female,0,Yes,No,51.889992669,Two year,['Yes'],Electronic check,57.9977565515,275.4,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,0.0
4854,id12222,Female,0,Yes,No,20.1792276884,Two year,['Yes'],Bank transfer (automatic),40.0237115392,1679.25,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,0.0
4855,id12223,Male,0,No,No,42.3388235275,One year,['Yes'],Bank transfer (automatic),18.25,827.05,No,Yes,No,No,Yes,No,No,No,No internet service,0.0
4856,id12225,Male,0,No,No,38.4419993918,Month-to-month,['Yes'],Bank transfer (automatic),74.5859585931,2007.25,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,0.0
4857,id12226,Female,0,Yes,No,35.5532372814,Month-to-month,['Yes'],Mailed check,52.2002646269,225.55,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,0.0
4858,id12227,Male,0,Yes,No,24.9176712227,Month-to-month,['No'],Electronic check,46.1016781438,889,Yes,No,No,Yes,No,Yes,No,No,Yes,0.0
4859,id12228,Female,0,Yes,No,23.4937350534,One year,['Yes'],Mailed check,74.6250941659,3582.4,Yes,No,DSL,No,No,No,No,No,No,0.0
4860,id12229,Female,1,Yes,Yes,24.0031390243,One year,['Yes'],Electronic check,26.6659697071,1224.05,Yes,No,DSL,No internet service,No,No,No internet service,No,No,0.0
4861,id12230,Female,1,Yes,No,20.3953792089,Month-to-month,['Yes'],Mailed check,57.8499998576,1133.65,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,0.0
4862,id12231,Male,0,Yes,Yes,34.5748618388,Two year,['Yes'],Electronic check,67.5450563328,1378.45,Yes,No,No,Yes,Yes,No,No,Yes,Yes,0.0
4863,id12232,Male,0,No,No,31.8217351295,Month-to-month,['Yes'],Credit card (automatic),63.0841442088,4615.25,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,0.0
4864,id12233,Male,0,Yes,Yes,41.9865608078,Month-to-month,['Yes'],Electronic check,32.3822926408,765.15,Yes,No,DSL,No internet service,No,No,No,Yes,No,0.0
4865,id12234,Female,0,No,No,20.9031734981,Two year,['Yes'],Electronic check,69.2262913018,358.5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,0.0
4866,id12235,Female,0,Yes,Yes,37.9578550472,Month-to-month,['Yes'],Bank transfer (automatic),54.8463547107,662.95,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,0.0
4867,id12236,Female,0,Yes,No,26.2562142625,Two year,['No'],Mailed check,55.8846102194,6253,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.0
4868,id12237,Male,0,Yes,Yes,34.4728670179,Month-to-month,['No'],Electronic check,69.041148406,3778.2,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,0.0
4869,id12238,Male,0,Yes,No,43.7124082236,Month-to-month,['Yes'],Credit card (automatic),55.2396925404,4331.4,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,0.0
4870,id12239,Female,0,Yes,No,29.3333322529,Month-to-month,['Yes'],Electronic check,95.4218542103,1125.2,Yes,No,DSL,No,No,No,Yes,No,Yes,0.0
4871,id12240,Female,0,Yes,No,17.324337378,Two year,['Yes'],Electronic check,91.230420779,3217.65,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,0.0
4872,id12241,Male,1,No,Yes,30.7880656677,Month-to-month,['Yes'],Electronic check,49.5252988235,1748.55,Yes,No,No,No,No,Yes,No,Yes,Yes,0.0
4873,id12242,Female,0,No,Yes,51.9316671905,Month-to-month,['No'],Electronic check,54.4509216845,947.75,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,0.0
4874,id12243,Male,1,No,No,14.4745690261,Two year,['Yes'],Electronic check,99.2575025219,2497.2,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,0.0
4875,id12244,Male,0,No,No,15.2466525347,Month-to-month,['Yes'],Bank transfer (automatic),63.7782473733,370.65,No,Yes,DSL,No internet service,No,No,No,No internet service,No,0.0
4876,id12245,Female,1,Yes,No,53.1039111058,Two year,['Yes'],Electronic check,93.3926923228,1463.45,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,0.0
4877,id12246,Male,0,No,No,16.4938131816,Month-to-month,['Yes'],Mailed check,68.1233161106,415.1,Yes,No phone service,DSL,No,No,Yes,Yes,No internet service,Yes,0.0
4878,id12247,Male,1,No,No,23.2529579808,Two year,['Yes'],Credit card (automatic),50.49483906,1857.3,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,0.0
4879,id12248,Male,1,No,No,51.5492765321,Two year,['Yes'],Mailed check,41.5555416675,4631.7,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,Yes,0.0
4880,id12250,Male,0,Yes,No,36.3987549819,Month-to-month,['Yes'],Electronic check,56.1647746422,384.25,Yes,No,No,No,No,Yes,No,Yes,Yes,0.0
4881,id12251,Female,0,Yes,No,39.5885155104,Month-to-month,['Yes'],Mailed check,63.8301098901,426.35,No,No,No,No,Yes,No,No,Yes,No,0.0
4882,id12252,Male,1,No,No,47.238676936,One year,['No'],Mailed check,79.2762773956,4754.3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,0.0
4883,id12253,Female,0,No,Yes,48.8832856053,Two year,['Yes'],Mailed check,69.8314566769,4469.1,Yes,No phone service,No,No internet service,No,No,No,No internet service,No,0.0
4884,id12254,Male,0,No,Yes,31.6704044463,One year,['No'],Mailed check,89.2717133871,235.65,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,0.0
4885,id12255,Female,0,Yes,No,39.4399958859,Two year,['No'],Mailed check,59.8958412338,76.2,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,0.0
4886,id12256,Female,1,No,Yes,39.5105806147,Month-to-month,['Yes'],Bank transfer (automatic),76.6423596379,146.6,No,No,DSL,No,No internet service,No internet service,No,Yes,No,0.0
4887,id12257,Female,0,No,No,20.8595261614,Two year,['Yes'],Mailed check,47.3920133287,44.7,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,0.0
4888,id12259,Male,0,No,Yes,44.1808477571,Month-to-month,['Yes'],Bank transfer (automatic),54.0370444705,3970.4,Yes,No,No,No,No,No,No,Yes,No internet service,0.0
4889,id12260,Male,0,No,No,26.8523258264,Month-to-month,['No'],Bank transfer (automatic),69.5928642054,457.3,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,0.0
4890,id12261,Male,0,No,No,30.1721236583,One year,['Yes'],Credit card (automatic),60.123154915,4869.5,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,0.0
4891,id12262,Female,0,Yes,No,9.9450577632,Month-to-month,['No'],Bank transfer (automatic),46.2819511626,2747.2,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0.0
4892,id12263,Female,0,Yes,No,26.6883767576,Two year,['No'],Mailed check,66.9578488183,70.85,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,0.0
4893,id12264,Female,0,Yes,No,32.2204882299,Month-to-month,['No'],Credit card (automatic),81.2729079973,3186.7,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,0.0
4894,id12265,Male,0,Yes,No,36.091609283,Month-to-month,['No'],Electronic check,55.6577905232,583,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,0.0
4895,id12266,Female,0,No,Yes,46.1720065169,Month-to-month,['Yes'],Mailed check,59.3392788194,7550.3,Yes,No,DSL,No,Yes,No,Yes,Yes,No,0.0
4896,id12267,Male,0,No,No,45.8761436827,Month-to-month,['Yes'],Electronic check,57.4217832945,85.7,Yes,No,No,No,No,No,No,Yes,No,0.0
4897,id12268,Male,0,Yes,Yes,0.0,Two year,['Yes'],Bank transfer (automatic),60.2297990679,2979.3,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,0.0
4898,id12269,Female,1,No,Yes,42.4043131594,Two year,['Yes'],Mailed check,49.6710208852,1398.25,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,0.0
4899,id12270,Female,0,Yes,Yes,21.4822509848,Two year,['Yes'],Electronic check,66.3639999291,3888.65,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,Yes,0.0
4900,id12271,Female,0,Yes,No,30.1604169304,Month-to-month,['Yes'],Mailed check,71.836755429,2815.25,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,0.0
4901,id12272,Female,0,Yes,No,16.2474403643,Month-to-month,['No'],Electronic check,73.8612420544,1752.65,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,0.0
4902,id12274,Female,1,Yes,No,23.1572072089,Month-to-month,['Yes'],Bank transfer (automatic),91.0576197187,75.9,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,0.0
4903,id12275,Female,0,No,Yes,25.7237130826,Month-to-month,['No'],Bank transfer (automatic),65.7219927684,1214.05,Yes,Yes,DSL,No,No,Yes,No,Yes,No,0.0
4904,id12276,Male,0,No,No,37.9976677039,Two year,['No'],Bank transfer (automatic),66.8464539946,73.5,Yes,No,DSL,No internet service,No,Yes,Yes,No,Yes,0.0
4905,id12277,Female,0,No,No,36.7179262089,Two year,['Yes'],Bank transfer (automatic),83.3013646968,4735.35,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,0.0
4906,id12278,Male,1,Yes,Yes,38.0186847732,One year,['No'],Credit card (automatic),72.3610133011,4869.5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,0.0
4907,id12279,Female,0,No,No,53.5689881867,Month-to-month,['Yes'],Electronic check,89.8999580931,4398.15,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,0.0
4908,id12280,Female,0,No,Yes,42.4369199162,Month-to-month,['No'],Bank transfer (automatic),40.8240662867,1496.45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,0.0
4909,id12281,Female,0,No,No,29.1062049921,Two year,['No'],Electronic check,106.3996221222,639.65,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No,0.0
4910,id12283,Female,0,No,Yes,37.0543203044,Month-to-month,['Yes'],Mailed check,58.219937084,4494.65,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,0.0
4911,id12284,Female,0,No,No,41.5543186384,Month-to-month,['Yes'],Credit card (automatic),43.6444595376,2595.25,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,0.0
4912,id12285,Female,1,Yes,No,23.9898284495,One year,['Yes'],Bank transfer (automatic),50.8805963533,1288.75,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,0.0
